country,work_hours,happiness_score,Country,Country_Code,Region,Sub-region,Population
Albania,2094.1977777777774,5.662,Albania,ALB,Europe,Southeast Europe,2363314.0
Albania,2094.1977777777774,5.411,Albania,ALB,Europe,Southeast Europe,2363314.0
Albania,2094.1977777777774,5.304,Albania,ALB,Europe,Southeast Europe,2363314.0
Albania,2094.1977777777774,5.277,Albania,ALB,Europe,Southeast Europe,2363314.0
Albania,2094.1977777777774,5.199,Albania,ALB,Europe,Southeast Europe,2363314.0
Albania,2094.1977777777774,5.117,Albania,ALB,Europe,Southeast Europe,2363314.0
Albania,2094.1977777777774,4.883,Albania,ALB,Europe,Southeast Europe,2363314.0
Albania,2094.1977777777774,4.719,Albania,ALB,Europe,Southeast Europe,2363314.0
Albania,2094.1977777777774,4.586,Albania,ALB,Europe,Southeast Europe,2363314.0
Albania,2094.1977777777774,4.644,Albania,ALB,Europe,Southeast Europe,2363314.0
Albania,2094.1977777777774,4.655,Albania,ALB,Europe,Southeast Europe,2363314.0
Albania,2094.1977777777774,4.959,Albania,ALB,Europe,Southeast Europe,2363314.0
Albania,2094.1977777777774,5.55,Albania,ALB,Europe,Southeast Europe,2363314.0
Albania,2094.1977777777774,5.134,Albania,ALB,Europe,Southeast Europe,2363314.0
Algeria,2228.133333333333,5.714,Algeria,DZA,Africa,Northern Africa,47400000.0
Algeria,2228.133333333333,5.571,Algeria,DZA,Africa,Northern Africa,47400000.0
Algeria,2228.133333333333,5.364,Algeria,DZA,Africa,Northern Africa,47400000.0
Algeria,2228.133333333333,5.329,Algeria,DZA,Africa,Northern Africa,47400000.0
Algeria,2228.133333333333,5.122,Algeria,DZA,Africa,Northern Africa,47400000.0
Algeria,2228.133333333333,4.887,Algeria,DZA,Africa,Northern Africa,47400000.0
Algeria,2228.133333333333,5.005,Algeria,DZA,Africa,Northern Africa,47400000.0
Algeria,2228.133333333333,5.211,Algeria,DZA,Africa,Northern Africa,47400000.0
Algeria,2228.133333333333,5.295,Algeria,DZA,Africa,Northern Africa,47400000.0
Algeria,2228.133333333333,5.872,Algeria,DZA,Africa,Northern Africa,47400000.0
Algeria,2228.133333333333,6.355,Algeria,DZA,Africa,Northern Africa,47400000.0
Algeria,2228.133333333333,5.605,Algeria,DZA,Africa,Northern Africa,47400000.0
Algeria,2228.133333333333,5.422,Algeria,DZA,Africa,Northern Africa,47400000.0
Algeria,2228.133333333333,5.368,Algeria,DZA,Africa,Northern Africa,47400000.0
Angola,2090.5733333333333,3.795,Angola,AGO,Africa,Middle Africa,36170961.0
Angola,2090.5733333333333,3.795,Angola,AGO,Africa,Middle Africa,36170961.0
Angola,2090.5733333333333,3.866,Angola,AGO,Africa,Middle Africa,36170961.0
Angola,2090.5733333333333,4.033,Angola,AGO,Africa,Middle Africa,36170961.0
Angola,2090.5733333333333,5.589,Angola,AGO,Africa,Middle Africa,36170961.0
Angola,2090.5733333333333,4.178,Angola,AGO,Africa,Middle Africa,36170961.0
Argentina,1614.5233333333333,6.43,Argentina,ARG,Americas,South America,46735004.0
Argentina,1614.5233333333333,6.397,Argentina,ARG,Americas,South America,46735004.0
Argentina,1614.5233333333333,6.188,Argentina,ARG,Americas,South America,46735004.0
Argentina,1614.5233333333333,6.024,Argentina,ARG,Americas,South America,46735004.0
Argentina,1614.5233333333333,5.967,Argentina,ARG,Americas,South America,46735004.0
Argentina,1614.5233333333333,5.929,Argentina,ARG,Americas,South America,46735004.0
Argentina,1614.5233333333333,5.975,Argentina,ARG,Americas,South America,46735004.0
Argentina,1614.5233333333333,6.086,Argentina,ARG,Americas,South America,46735004.0
Argentina,1614.5233333333333,6.388,Argentina,ARG,Americas,South America,46735004.0
Argentina,1614.5233333333333,6.599,Argentina,ARG,Americas,South America,46735004.0
Argentina,1614.5233333333333,6.65,Argentina,ARG,Americas,South America,46735004.0
Argentina,1614.5233333333333,6.574,Argentina,ARG,Americas,South America,46735004.0
Argentina,1614.5233333333333,6.562,Argentina,ARG,Americas,South America,46735004.0
Argentina,1614.5233333333333,6.242,Argentina,ARG,Americas,South America,46735004.0
Armenia,1928.7266666666667,5.584,Armenia,ARM,Asia,Western Asia,3076200.0
Armenia,1928.7266666666667,5.494,Armenia,ARM,Asia,Western Asia,3076200.0
Armenia,1928.7266666666667,5.455,Armenia,ARM,Asia,Western Asia,3076200.0
Armenia,1928.7266666666667,5.342,Armenia,ARM,Asia,Western Asia,3076200.0
Armenia,1928.7266666666667,5.399,Armenia,ARM,Asia,Western Asia,3076200.0
Armenia,1928.7266666666667,5.283,Armenia,ARM,Asia,Western Asia,3076200.0
Armenia,1928.7266666666667,4.677,Armenia,ARM,Asia,Western Asia,3076200.0
Armenia,1928.7266666666667,4.559,Armenia,ARM,Asia,Western Asia,3076200.0
Armenia,1928.7266666666667,4.321,Armenia,ARM,Asia,Western Asia,3076200.0
Armenia,1928.7266666666667,4.376,Armenia,ARM,Asia,Western Asia,3076200.0
Armenia,1928.7266666666667,4.36,Armenia,ARM,Asia,Western Asia,3076200.0
Armenia,1928.7266666666667,4.35,Armenia,ARM,Asia,Western Asia,3076200.0
Armenia,1928.7266666666667,4.316,Armenia,ARM,Asia,Western Asia,3076200.0
Armenia,1928.7266666666667,4.474,Armenia,ARM,Asia,Western Asia,3076200.0
Australia,1622.118888888889,6.916,Australia,AUS,Oceania,Australia and New Zealand,27536874.0
Australia,1622.118888888889,6.974,Australia,AUS,Oceania,Australia and New Zealand,27536874.0
Australia,1622.118888888889,7.057,Australia,AUS,Oceania,Australia and New Zealand,27536874.0
Australia,1622.118888888889,7.095,Australia,AUS,Oceania,Australia and New Zealand,27536874.0
Australia,1622.118888888889,7.162,Australia,AUS,Oceania,Australia and New Zealand,27536874.0
Australia,1622.118888888889,7.183,Australia,AUS,Oceania,Australia and New Zealand,27536874.0
Australia,1622.118888888889,7.223,Australia,AUS,Oceania,Australia and New Zealand,27536874.0
Australia,1622.118888888889,7.228,Australia,AUS,Oceania,Australia and New Zealand,27536874.0
Australia,1622.118888888889,7.272,Australia,AUS,Oceania,Australia and New Zealand,27536874.0
Australia,1622.118888888889,7.284,Australia,AUS,Oceania,Australia and New Zealand,27536874.0
Australia,1622.118888888889,7.313,Australia,AUS,Oceania,Australia and New Zealand,27536874.0
Australia,1622.118888888889,7.284,Australia,AUS,Oceania,Australia and New Zealand,27536874.0
Australia,1622.118888888889,7.35,Australia,AUS,Oceania,Australia and New Zealand,27536874.0
Australia,1622.118888888889,7.345,Australia,AUS,Oceania,Australia and New Zealand,27536874.0
Austria,1469.1933333333334,6.845,Austria,AUT,Europe,Central Europe,9200931.0
Austria,1469.1933333333334,6.81,Austria,AUT,Europe,Central Europe,9200931.0
Austria,1469.1933333333334,6.905,Austria,AUT,Europe,Central Europe,9200931.0
Austria,1469.1933333333334,7.097,Austria,AUT,Europe,Central Europe,9200931.0
Austria,1469.1933333333334,7.163,Austria,AUT,Europe,Central Europe,9200931.0
Austria,1469.1933333333334,7.268,Austria,AUT,Europe,Central Europe,9200931.0
Austria,1469.1933333333334,7.294,Austria,AUT,Europe,Central Europe,9200931.0
Austria,1469.1933333333334,7.246,Austria,AUT,Europe,Central Europe,9200931.0
Austria,1469.1933333333334,7.139,Austria,AUT,Europe,Central Europe,9200931.0
Austria,1469.1933333333334,7.006,Austria,AUT,Europe,Central Europe,9200931.0
Austria,1469.1933333333334,7.119,Austria,AUT,Europe,Central Europe,9200931.0
Austria,1469.1933333333334,7.2,Austria,AUT,Europe,Central Europe,9200931.0
Austria,1469.1933333333334,7.369,Austria,AUT,Europe,Central Europe,9200931.0
Austria,1469.1933333333334,7.227,Austria,AUT,Europe,Central Europe,9200931.0
Azerbaijan,1790.8433333333332,4.993,Azerbaijan,AZE,Asia,Western Asia,10241722.0
Azerbaijan,1790.8433333333332,4.875,Azerbaijan,AZE,Asia,Western Asia,10241722.0
Azerbaijan,1790.8433333333332,4.893,Azerbaijan,AZE,Asia,Western Asia,10241722.0
Azerbaijan,1790.8433333333332,5.173,Azerbaijan,AZE,Asia,Western Asia,10241722.0
Azerbaijan,1790.8433333333332,5.171,Azerbaijan,AZE,Asia,Western Asia,10241722.0
Azerbaijan,1790.8433333333332,5.165,Azerbaijan,AZE,Asia,Western Asia,10241722.0
Azerbaijan,1790.8433333333332,5.208,Azerbaijan,AZE,Asia,Western Asia,10241722.0
Azerbaijan,1790.8433333333332,5.201,Azerbaijan,AZE,Asia,Western Asia,10241722.0
Azerbaijan,1790.8433333333332,5.234,Azerbaijan,AZE,Asia,Western Asia,10241722.0
Azerbaijan,1790.8433333333332,5.291,Azerbaijan,AZE,Asia,Western Asia,10241722.0
Azerbaijan,1790.8433333333332,5.212,Azerbaijan,AZE,Asia,Western Asia,10241722.0
Azerbaijan,1790.8433333333332,4.604,Azerbaijan,AZE,Asia,Western Asia,10241722.0
Azerbaijan,1790.8433333333332,4.582,Azerbaijan,AZE,Asia,Western Asia,10241722.0
Bahrain,2087.1188888888887,6.254,Bahrain,BHR,Asia,Western Asia,1594654.0
Bahrain,2087.1188888888887,6.03,Bahrain,BHR,Asia,Western Asia,1594654.0
Bahrain,2087.1188888888887,5.959,Bahrain,BHR,Asia,Western Asia,1594654.0
Bahrain,2087.1188888888887,6.173,Bahrain,BHR,Asia,Western Asia,1594654.0
Bahrain,2087.1188888888887,6.647,Bahrain,BHR,Asia,Western Asia,1594654.0
Bahrain,2087.1188888888887,6.647,Bahrain,BHR,Asia,Western Asia,1594654.0
Bahrain,2087.1188888888887,6.227,Bahrain,BHR,Asia,Western Asia,1594654.0
Bahrain,2087.1188888888887,6.199,Bahrain,BHR,Asia,Western Asia,1594654.0
Bahrain,2087.1188888888887,6.105,Bahrain,BHR,Asia,Western Asia,1594654.0
Bahrain,2087.1188888888887,6.087,Bahrain,BHR,Asia,Western Asia,1594654.0
Bahrain,2087.1188888888887,6.218,Bahrain,BHR,Asia,Western Asia,1594654.0
Bahrain,2087.1188888888887,5.96,Bahrain,BHR,Asia,Western Asia,1594654.0
Bahrain,2087.1188888888887,5.312,Bahrain,BHR,Asia,Western Asia,1594654.0
Bahrain,2087.1188888888887,5.568,Bahrain,BHR,Asia,Western Asia,1594654.0
Bangladesh,2396.2944444444447,4.319,Bangladesh,BGD,Asia,Southern Asia,169828911.0
Bangladesh,2396.2944444444447,3.851,Bangladesh,BGD,Asia,Southern Asia,169828911.0
Bangladesh,2396.2944444444447,3.886,Bangladesh,BGD,Asia,Southern Asia,169828911.0
Bangladesh,2396.2944444444447,4.282,Bangladesh,BGD,Asia,Southern Asia,169828911.0
Bangladesh,2396.2944444444447,5.155,Bangladesh,BGD,Asia,Southern Asia,169828911.0
Bangladesh,2396.2944444444447,5.025,Bangladesh,BGD,Asia,Southern Asia,169828911.0
Bangladesh,2396.2944444444447,4.833,Bangladesh,BGD,Asia,Southern Asia,169828911.0
Bangladesh,2396.2944444444447,4.456,Bangladesh,BGD,Asia,Southern Asia,169828911.0
Bangladesh,2396.2944444444447,4.5,Bangladesh,BGD,Asia,Southern Asia,169828911.0
Bangladesh,2396.2944444444447,4.608,Bangladesh,BGD,Asia,Southern Asia,169828911.0
Bangladesh,2396.2944444444447,4.643,Bangladesh,BGD,Asia,Southern Asia,169828911.0
Bangladesh,2396.2944444444447,4.694,Bangladesh,BGD,Asia,Southern Asia,169828911.0
Bangladesh,2396.2944444444447,4.804,Bangladesh,BGD,Asia,Southern Asia,169828911.0
Bangladesh,2396.2944444444447,4.807,Bangladesh,BGD,Asia,Southern Asia,169828911.0
Belarus,1836.6644444444444,5.821,Belarus,BLR,Europe,Eastern Europe,9109280.0
Belarus,1836.6644444444444,5.534,Belarus,BLR,Europe,Eastern Europe,9109280.0
Belarus,1836.6644444444444,5.54,Belarus,BLR,Europe,Eastern Europe,9109280.0
Belarus,1836.6644444444444,5.323,Belarus,BLR,Europe,Eastern Europe,9109280.0
Belarus,1836.6644444444444,5.483,Belarus,BLR,Europe,Eastern Europe,9109280.0
Belarus,1836.6644444444444,5.569,Belarus,BLR,Europe,Eastern Europe,9109280.0
Belarus,1836.6644444444444,5.802,Belarus,BLR,Europe,Eastern Europe,9109280.0
Belarus,1836.6644444444444,5.813,Belarus,BLR,Europe,Eastern Europe,9109280.0
Belarus,1836.6644444444444,5.504,Belarus,BLR,Europe,Eastern Europe,9109280.0
Belarus,1836.6644444444444,5.566,Belarus,BLR,Europe,Eastern Europe,9109280.0
Belgium,1568.5377777777778,6.926,Belgium,BEL,Europe,Western Europe,11825551.0
Belgium,1568.5377777777778,6.91,Belgium,BEL,Europe,Western Europe,11825551.0
Belgium,1568.5377777777778,6.894,Belgium,BEL,Europe,Western Europe,11825551.0
Belgium,1568.5377777777778,6.859,Belgium,BEL,Europe,Western Europe,11825551.0
Belgium,1568.5377777777778,6.805,Belgium,BEL,Europe,Western Europe,11825551.0
Belgium,1568.5377777777778,6.834,Belgium,BEL,Europe,Western Europe,11825551.0
Belgium,1568.5377777777778,6.864,Belgium,BEL,Europe,Western Europe,11825551.0
Belgium,1568.5377777777778,6.923,Belgium,BEL,Europe,Western Europe,11825551.0
Belgium,1568.5377777777778,6.927,Belgium,BEL,Europe,Western Europe,11825551.0
Belgium,1568.5377777777778,6.891,Belgium,BEL,Europe,Western Europe,11825551.0
Belgium,1568.5377777777778,6.929,Belgium,BEL,Europe,Western Europe,11825551.0
Belgium,1568.5377777777778,6.937,Belgium,BEL,Europe,Western Europe,11825551.0
Belgium,1568.5377777777778,6.967,Belgium,BEL,Europe,Western Europe,11825551.0
Belgium,1568.5377777777778,7.113,Belgium,BEL,Europe,Western Europe,11825551.0
Bolivia,2062.9211111111113,5.835,Bolivia,BOL,Americas,South America,11365333.0
Bolivia,2062.9211111111113,5.868,Bolivia,BOL,Americas,South America,11365333.0
Bolivia,2062.9211111111113,5.784,Bolivia,BOL,Americas,South America,11365333.0
Bolivia,2062.9211111111113,5.684,Bolivia,BOL,Americas,South America,11365333.0
Bolivia,2062.9211111111113,5.6,Bolivia,BOL,Americas,South America,11365333.0
Bolivia,2062.9211111111113,5.716,Bolivia,BOL,Americas,South America,11365333.0
Bolivia,2062.9211111111113,5.747,Bolivia,BOL,Americas,South America,11365333.0
Bolivia,2062.9211111111113,5.779,Bolivia,BOL,Americas,South America,11365333.0
Bolivia,2062.9211111111113,5.752,Bolivia,BOL,Americas,South America,11365333.0
Bolivia,2062.9211111111113,5.823,Bolivia,BOL,Americas,South America,11365333.0
Bolivia,2062.9211111111113,5.822,Bolivia,BOL,Americas,South America,11365333.0
Bolivia,2062.9211111111113,5.89,Bolivia,BOL,Americas,South America,11365333.0
Bolivia,2062.9211111111113,5.857,Bolivia,BOL,Americas,South America,11365333.0
Bolivia,2062.9211111111113,5.633,Bolivia,BOL,Americas,South America,11365333.0
Bosnia and Herzegovina,2128.897777777778,6.381,Bosnia and Herzegovina,BIH,Europe,Southeast Europe,3422000.0
Bosnia and Herzegovina,2128.897777777778,6.136,Bosnia and Herzegovina,BIH,Europe,Southeast Europe,3422000.0
Bosnia and Herzegovina,2128.897777777778,5.877,Bosnia and Herzegovina,BIH,Europe,Southeast Europe,3422000.0
Bosnia and Herzegovina,2128.897777777778,5.633,Bosnia and Herzegovina,BIH,Europe,Southeast Europe,3422000.0
Bosnia and Herzegovina,2128.897777777778,5.768,Bosnia and Herzegovina,BIH,Europe,Southeast Europe,3422000.0
Bosnia and Herzegovina,2128.897777777778,5.813,Bosnia and Herzegovina,BIH,Europe,Southeast Europe,3422000.0
Bosnia and Herzegovina,2128.897777777778,5.674,Bosnia and Herzegovina,BIH,Europe,Southeast Europe,3422000.0
Bosnia and Herzegovina,2128.897777777778,5.386,Bosnia and Herzegovina,BIH,Europe,Southeast Europe,3422000.0
Bosnia and Herzegovina,2128.897777777778,5.129,Bosnia and Herzegovina,BIH,Europe,Southeast Europe,3422000.0
Bosnia and Herzegovina,2128.897777777778,5.182,Bosnia and Herzegovina,BIH,Europe,Southeast Europe,3422000.0
Bosnia and Herzegovina,2128.897777777778,5.163,Bosnia and Herzegovina,BIH,Europe,Southeast Europe,3422000.0
Bosnia and Herzegovina,2128.897777777778,4.949,Bosnia and Herzegovina,BIH,Europe,Southeast Europe,3422000.0
Bosnia and Herzegovina,2128.897777777778,4.813,Bosnia and Herzegovina,BIH,Europe,Southeast Europe,3422000.0
Bosnia and Herzegovina,2128.897777777778,4.857,Bosnia and Herzegovina,BIH,Europe,Southeast Europe,3422000.0
Botswana,2332.5555555555557,3.464,Botswana,BWA,Africa,Southern Africa,2359609.0
Botswana,2332.5555555555557,3.438,Botswana,BWA,Africa,Southern Africa,2359609.0
Botswana,2332.5555555555557,3.383,Botswana,BWA,Africa,Southern Africa,2359609.0
Botswana,2332.5555555555557,3.435,Botswana,BWA,Africa,Southern Africa,2359609.0
Botswana,2332.5555555555557,3.471,Botswana,BWA,Africa,Southern Africa,2359609.0
Botswana,2332.5555555555557,3.467,Botswana,BWA,Africa,Southern Africa,2359609.0
Botswana,2332.5555555555557,3.479,Botswana,BWA,Africa,Southern Africa,2359609.0
Botswana,2332.5555555555557,3.488,Botswana,BWA,Africa,Southern Africa,2359609.0
Botswana,2332.5555555555557,3.59,Botswana,BWA,Africa,Southern Africa,2359609.0
Botswana,2332.5555555555557,3.766,Botswana,BWA,Africa,Southern Africa,2359609.0
Botswana,2332.5555555555557,3.974,Botswana,BWA,Africa,Southern Africa,2359609.0
Botswana,2332.5555555555557,4.332,Botswana,BWA,Africa,Southern Africa,2359609.0
Botswana,2332.5555555555557,3.97,Botswana,BWA,Africa,Southern Africa,2359609.0
Botswana,2332.5555555555557,4.581,Botswana,BWA,Africa,Southern Africa,2359609.0
Brazil,1971.198888888889,6.634,Brazil,BRA,Americas,South America,213421037.0
Brazil,1971.198888888889,6.494,Brazil,BRA,Americas,South America,213421037.0
Brazil,1971.198888888889,6.272,Brazil,BRA,Americas,South America,213421037.0
Brazil,1971.198888888889,6.125,Brazil,BRA,Americas,South America,213421037.0
Brazil,1971.198888888889,6.293,Brazil,BRA,Americas,South America,213421037.0
Brazil,1971.198888888889,6.33,Brazil,BRA,Americas,South America,213421037.0
Brazil,1971.198888888889,6.376,Brazil,BRA,Americas,South America,213421037.0
Brazil,1971.198888888889,6.3,Brazil,BRA,Americas,South America,213421037.0
Brazil,1971.198888888889,6.419,Brazil,BRA,Americas,South America,213421037.0
Brazil,1971.198888888889,6.635,Brazil,BRA,Americas,South America,213421037.0
Brazil,1971.198888888889,6.952,Brazil,BRA,Americas,South America,213421037.0
Brazil,1971.198888888889,6.983,Brazil,BRA,Americas,South America,213421037.0
Brazil,1971.198888888889,6.849,Brazil,BRA,Americas,South America,213421037.0
Brazil,1971.198888888889,6.697,Brazil,BRA,Americas,South America,213421037.0
Bulgaria,1636.79,5.703,Bulgaria,BGR,Europe,Southeast Europe,6437360.0
Bulgaria,1636.79,5.554,Bulgaria,BGR,Europe,Southeast Europe,6437360.0
Bulgaria,1636.79,5.463,Bulgaria,BGR,Europe,Southeast Europe,6437360.0
Bulgaria,1636.79,5.466,Bulgaria,BGR,Europe,Southeast Europe,6437360.0
Bulgaria,1636.79,5.371,Bulgaria,BGR,Europe,Southeast Europe,6437360.0
Bulgaria,1636.79,5.266,Bulgaria,BGR,Europe,Southeast Europe,6437360.0
Bulgaria,1636.79,5.102,Bulgaria,BGR,Europe,Southeast Europe,6437360.0
Bulgaria,1636.79,5.011,Bulgaria,BGR,Europe,Southeast Europe,6437360.0
Bulgaria,1636.79,4.933,Bulgaria,BGR,Europe,Southeast Europe,6437360.0
Bulgaria,1636.79,4.714,Bulgaria,BGR,Europe,Southeast Europe,6437360.0
Bulgaria,1636.79,4.217,Bulgaria,BGR,Europe,Southeast Europe,6437360.0
Bulgaria,1636.79,4.218,Bulgaria,BGR,Europe,Southeast Europe,6437360.0
Bulgaria,1636.79,3.981,Bulgaria,BGR,Europe,Southeast Europe,6437360.0
Bulgaria,1636.79,3.889,Bulgaria,BGR,Europe,Southeast Europe,6437360.0
Burkina Faso,2354.7833333333333,4.455,Burkina Faso,BFA,Africa,Western Africa,24070553.0
Burkina Faso,2354.7833333333333,4.383,Burkina Faso,BFA,Africa,Western Africa,24070553.0
Burkina Faso,2354.7833333333333,4.548,Burkina Faso,BFA,Africa,Western Africa,24070553.0
Burkina Faso,2354.7833333333333,4.638,Burkina Faso,BFA,Africa,Western Africa,24070553.0
Burkina Faso,2354.7833333333333,4.67,Burkina Faso,BFA,Africa,Western Africa,24070553.0
Burkina Faso,2354.7833333333333,4.834,Burkina Faso,BFA,Africa,Western Africa,24070553.0
Burkina Faso,2354.7833333333333,4.769,Burkina Faso,BFA,Africa,Western Africa,24070553.0
Burkina Faso,2354.7833333333333,4.587,Burkina Faso,BFA,Africa,Western Africa,24070553.0
Burkina Faso,2354.7833333333333,4.424,Burkina Faso,BFA,Africa,Western Africa,24070553.0
Burkina Faso,2354.7833333333333,4.032,Burkina Faso,BFA,Africa,Western Africa,24070553.0
Burkina Faso,2354.7833333333333,3.739,Burkina Faso,BFA,Africa,Western Africa,24070553.0
Burkina Faso,2354.7833333333333,3.587,Burkina Faso,BFA,Africa,Western Africa,24070553.0
Burkina Faso,2354.7833333333333,4.259,Burkina Faso,BFA,Africa,Western Africa,24070553.0
Burkina Faso,2354.7833333333333,3.926,Burkina Faso,BFA,Africa,Western Africa,24070553.0
Cambodia,2371.17,4.462,Cambodia,KHM,Asia,South-Eastern Asia,17577760.0
Cambodia,2371.17,4.341,Cambodia,KHM,Asia,South-Eastern Asia,17577760.0
Cambodia,2371.17,4.341,Cambodia,KHM,Asia,South-Eastern Asia,17577760.0
Cambodia,2371.17,4.393,Cambodia,KHM,Asia,South-Eastern Asia,17577760.0
Cambodia,2371.17,4.64,Cambodia,KHM,Asia,South-Eastern Asia,17577760.0
Cambodia,2371.17,4.83,Cambodia,KHM,Asia,South-Eastern Asia,17577760.0
Cambodia,2371.17,4.848,Cambodia,KHM,Asia,South-Eastern Asia,17577760.0
Cambodia,2371.17,4.7,Cambodia,KHM,Asia,South-Eastern Asia,17577760.0
Cambodia,2371.17,4.433,Cambodia,KHM,Asia,South-Eastern Asia,17577760.0
Cambodia,2371.17,4.168,Cambodia,KHM,Asia,South-Eastern Asia,17577760.0
Cambodia,2371.17,3.907,Cambodia,KHM,Asia,South-Eastern Asia,17577760.0
Cambodia,2371.17,3.819,Cambodia,KHM,Asia,South-Eastern Asia,17577760.0
Cambodia,2371.17,4.067,Cambodia,KHM,Asia,South-Eastern Asia,17577760.0
Cambodia,2371.17,4.101,Cambodia,KHM,Asia,South-Eastern Asia,17577760.0
Cameroon,2151.8611111111113,5.083,Cameroon,CMR,Africa,Middle Africa,29442327.0
Cameroon,2151.8611111111113,4.887,Cameroon,CMR,Africa,Middle Africa,29442327.0
Cameroon,2151.8611111111113,4.874,Cameroon,CMR,Africa,Middle Africa,29442327.0
Cameroon,2151.8611111111113,4.973,Cameroon,CMR,Africa,Middle Africa,29442327.0
Cameroon,2151.8611111111113,5.048,Cameroon,CMR,Africa,Middle Africa,29442327.0
Cameroon,2151.8611111111113,5.142,Cameroon,CMR,Africa,Middle Africa,29442327.0
Cameroon,2151.8611111111113,5.085,Cameroon,CMR,Africa,Middle Africa,29442327.0
Cameroon,2151.8611111111113,5.044,Cameroon,CMR,Africa,Middle Africa,29442327.0
Cameroon,2151.8611111111113,4.975,Cameroon,CMR,Africa,Middle Africa,29442327.0
Cameroon,2151.8611111111113,4.695,Cameroon,CMR,Africa,Middle Africa,29442327.0
Cameroon,2151.8611111111113,4.513,Cameroon,CMR,Africa,Middle Africa,29442327.0
Cameroon,2151.8611111111113,4.252,Cameroon,CMR,Africa,Middle Africa,29442327.0
Cameroon,2151.8611111111113,4.42,Cameroon,CMR,Africa,Middle Africa,29442327.0
Cameroon,2151.8611111111113,4.376,Cameroon,CMR,Africa,Middle Africa,29442327.0
Canada,1725.0244444444443,6.741,Canada,CAN,Americas,North America,41651653.0
Canada,1725.0244444444443,6.803,Canada,CAN,Americas,North America,41651653.0
Canada,1725.0244444444443,6.9,Canada,CAN,Americas,North America,41651653.0
Canada,1725.0244444444443,6.961,Canada,CAN,Americas,North America,41651653.0
Canada,1725.0244444444443,7.025,Canada,CAN,Americas,North America,41651653.0
Canada,1725.0244444444443,7.103,Canada,CAN,Americas,North America,41651653.0
Canada,1725.0244444444443,7.232,Canada,CAN,Americas,North America,41651653.0
Canada,1725.0244444444443,7.278,Canada,CAN,Americas,North America,41651653.0
Canada,1725.0244444444443,7.328,Canada,CAN,Americas,North America,41651653.0
Canada,1725.0244444444443,7.316,Canada,CAN,Americas,North America,41651653.0
Canada,1725.0244444444443,7.404,Canada,CAN,Americas,North America,41651653.0
Canada,1725.0244444444443,7.427,Canada,CAN,Americas,North America,41651653.0
Canada,1725.0244444444443,7.477,Canada,CAN,Americas,North America,41651653.0
Canada,1725.0244444444443,7.499,Canada,CAN,Americas,North America,41651653.0
Chad,1565.2766666666666,4.385,Chad,TCD,Africa,Middle Africa,19340757.0
Chad,1565.2766666666666,4.384,Chad,TCD,Africa,Middle Africa,19340757.0
Chad,1565.2766666666666,4.471,Chad,TCD,Africa,Middle Africa,19340757.0
Chad,1565.2766666666666,4.397,Chad,TCD,Africa,Middle Africa,19340757.0
Chad,1565.2766666666666,4.251,Chad,TCD,Africa,Middle Africa,19340757.0
Chad,1565.2766666666666,4.355,Chad,TCD,Africa,Middle Africa,19340757.0
Chad,1565.2766666666666,4.423,Chad,TCD,Africa,Middle Africa,19340757.0
Chad,1565.2766666666666,4.35,Chad,TCD,Africa,Middle Africa,19340757.0
Chad,1565.2766666666666,4.301,Chad,TCD,Africa,Middle Africa,19340757.0
Chad,1565.2766666666666,3.936,Chad,TCD,Africa,Middle Africa,19340757.0
Chad,1565.2766666666666,3.763,Chad,TCD,Africa,Middle Africa,19340757.0
Chad,1565.2766666666666,3.667,Chad,TCD,Africa,Middle Africa,19340757.0
Chad,1565.2766666666666,4.056,Chad,TCD,Africa,Middle Africa,19340757.0
Chad,1565.2766666666666,3.919,Chad,TCD,Africa,Middle Africa,19340757.0
Chile,1941.3944444444444,6.302,Chile,CHL,Americas,South America,20206953.0
Chile,1941.3944444444444,6.361,Chile,CHL,Americas,South America,20206953.0
Chile,1941.3944444444444,6.36,Chile,CHL,Americas,South America,20206953.0
Chile,1941.3944444444444,6.334,Chile,CHL,Americas,South America,20206953.0
Chile,1941.3944444444444,6.172,Chile,CHL,Americas,South America,20206953.0
Chile,1941.3944444444444,6.172,Chile,CHL,Americas,South America,20206953.0
Chile,1941.3944444444444,6.228,Chile,CHL,Americas,South America,20206953.0
Chile,1941.3944444444444,6.444,Chile,CHL,Americas,South America,20206953.0
Chile,1941.3944444444444,6.476,Chile,CHL,Americas,South America,20206953.0
Chile,1941.3944444444444,6.652,Chile,CHL,Americas,South America,20206953.0
Chile,1941.3944444444444,6.705,Chile,CHL,Americas,South America,20206953.0
Chile,1941.3944444444444,6.67,Chile,CHL,Americas,South America,20206953.0
Chile,1941.3944444444444,6.587,Chile,CHL,Americas,South America,20206953.0
Chile,1941.3944444444444,6.128,Chile,CHL,Americas,South America,20206953.0
China,2347.293333333333,6.074,China,CHN,Asia,Eastern Asia,1408280000.0
China,2347.293333333333,5.921,China,CHN,Asia,Eastern Asia,1408280000.0
China,2347.293333333333,5.973,China,CHN,Asia,Eastern Asia,1408280000.0
China,2347.293333333333,5.818,China,CHN,Asia,Eastern Asia,1408280000.0
China,2347.293333333333,5.585,China,CHN,Asia,Eastern Asia,1408280000.0
China,2347.293333333333,5.339,China,CHN,Asia,Eastern Asia,1408280000.0
China,2347.293333333333,5.124,China,CHN,Asia,Eastern Asia,1408280000.0
China,2347.293333333333,5.191,China,CHN,Asia,Eastern Asia,1408280000.0
